instance_family,node_count,salesman_count,solver,runs,avg_objective,avg_time_seconds,avg_step_time_seconds,valid_runs
mixed-outliers,50,2,2opt+greed,10,633.639357,0.000363,0.000356,10
mixed-outliers,50,2,grasp,10,558.559816,0.047515,0.047504,10
mixed-outliers,50,2,lkh-wrapper,10,588.626173,0.002644,0.002635,10
mixed-outliers,50,2,lkh-wrapper-v1,10,588.626173,0.002567,0.002559,10
mixed-outliers,50,2,lkh-wrapper-v2,10,541.963412,0.002321,0.002309,10
mixed-outliers,50,2,lkh-wrapper-v3,10,545.415082,0.002123,0.002116,10
mixed-outliers,50,2,rand+nn,10,834.914286,0.000346,0.000338,10
mixed-outliers,50,3,2opt+greed,10,767.041601,0.000349,0.000341,10
mixed-outliers,50,3,grasp,10,624.710079,0.070635,0.070624,10
mixed-outliers,50,3,lkh-wrapper,10,663.564057,0.002843,0.002833,10
mixed-outliers,50,3,lkh-wrapper-v1,10,663.564057,0.002977,0.002966,10
mixed-outliers,50,3,lkh-wrapper-v2,10,594.636078,0.00253,0.002522,10
mixed-outliers,50,3,lkh-wrapper-v3,10,600.308493,0.002057,0.002049,10
mixed-outliers,50,3,rand+nn,10,1065.497699,0.0004,0.000393,10
mixed-outliers,50,5,2opt+greed,10,1009.336487,0.000377,0.000369,10
mixed-outliers,50,5,grasp,10,742.710582,0.095048,0.095036,10
mixed-outliers,50,5,lkh-wrapper,10,826.905491,0.003227,0.003215,10
mixed-outliers,50,5,lkh-wrapper-v1,10,826.905491,0.003274,0.003266,10
mixed-outliers,50,5,lkh-wrapper-v2,10,627.625025,0.003144,0.003135,10
mixed-outliers,50,5,lkh-wrapper-v3,10,638.06148,0.00214,0.002131,10
mixed-outliers,50,5,rand+nn,10,1391.499611,0.000428,0.000419,10
mixed-outliers,100,2,2opt+greed,10,916.35114,0.000645,0.000638,10
mixed-outliers,100,2,grasp,10,787.843746,0.314072,0.314058,10
mixed-outliers,100,2,lkh-wrapper,10,823.692247,0.018581,0.018567,10
mixed-outliers,100,2,lkh-wrapper-v1,10,823.692247,0.018359,0.018344,10
mixed-outliers,100,2,lkh-wrapper-v2,10,777.419208,0.006864,0.006854,10
mixed-outliers,100,2,lkh-wrapper-v3,10,774.830995,0.008164,0.008154,10
mixed-outliers,100,2,rand+nn,10,1276.713782,0.000656,0.000647,10
mixed-outliers,100,3,2opt+greed,10,1000.041786,0.000685,0.000676,10
mixed-outliers,100,3,grasp,10,829.671487,0.47785,0.477836,10
mixed-outliers,100,3,lkh-wrapper,10,875.794188,0.019526,0.019502,10
mixed-outliers,100,3,lkh-wrapper-v1,10,875.794188,0.019227,0.01921,10
mixed-outliers,100,3,lkh-wrapper-v2,10,793.371127,0.010999,0.010969,10
mixed-outliers,100,3,lkh-wrapper-v3,10,802.708169,0.006779,0.006766,10
mixed-outliers,100,3,rand+nn,10,1525.541667,0.000612,0.000603,10
mixed-outliers,100,5,2opt+greed,10,1277.288912,0.000698,0.00069,10
mixed-outliers,100,5,grasp,10,998.139234,0.774378,0.774352,10
